sample_id,object_path,attribute,value
K0025,K0025/Scope_2025_09_05_15_56_39/eX,segment_start,2.541
K0025,K0025/Scope_2025_09_05_15_56_39/eX,segment_stop,2.982
K0025,K0025/Scope_2025_09_05_15_56_39/eX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_56_39/eZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_56_39/eZ,segment_start,2.541
K0025,K0025/Scope_2025_09_05_15_56_39/eZ,segment_stop,2.982
K0025,K0025/Scope_2025_09_05_15_56_39/eZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_56_39/n4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_56_39/n4,segment_start,2.541
K0025,K0025/Scope_2025_09_05_15_56_39/n4,segment_stop,2.982
K0025,K0025/Scope_2025_09_05_15_56_39/n4,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50,Measurement_ID,5308
K0025,K0025/Scope_2025_09_05_15_58_50,Ra,3.842
K0025,K0025/Scope_2025_09_05_15_58_50,Rz,15.079
K0025,K0025/Scope_2025_09_05_15_58_50,T_error,-0.004
K0025,K0025/Scope_2025_09_05_15_58_50,T_length,153.053
K0025,K0025/Scope_2025_09_05_15_58_50,ap,0.5
K0025,K0025/Scope_2025_09_05_15_58_50,d0,35.015
K0025,K0025/Scope_2025_09_05_15_58_50,d0_nominal,35.0
K0025,K0025/Scope_2025_09_05_15_58_50,d1,34.022
K0025,K0025/Scope_2025_09_05_15_58_50,d1_nominal,34.0
K0025,K0025/Scope_2025_09_05_15_58_50,d_error,14.0
K0025,K0025/Scope_2025_09_05_15_58_50,f,0.3
K0025,K0025/Scope_2025_09_05_15_58_50,num_segments,1
K0025,K0025/Scope_2025_09_05_15_58_50,re,0.8
K0025,K0025/Scope_2025_09_05_15_58_50,vc,300.0
K0025,K0025/Scope_2025_09_05_15_58_50/FX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/FX,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/FX,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/FX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/FY,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/FY,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/FY,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/FY,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/FZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/FZ,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/FZ,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/FZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/I4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/I4,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/I4,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/I4,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/IX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/IX,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/IX,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/IX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/IZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/IZ,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/IZ,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/IZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/M4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/M4,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/M4,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/M4,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/MX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/MX,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/MX,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/MX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/PosX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/PosX,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/PosX,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/PosX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/PosZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/PosZ,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/PosZ,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/PosZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/VelX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/VelX,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/VelX,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/VelX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/VelZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/VelZ,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/VelZ,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/VelZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/aX,sampling_rate,20000.0
K0025,K0025/Scope_2025_09_05_15_58_50/aX,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/aX,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/aX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/aY,sampling_rate,20000.0
K0025,K0025/Scope_2025_09_05_15_58_50/aY,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/aY,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/aY,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/aZ,sampling_rate,20000.0
K0025,K0025/Scope_2025_09_05_15_58_50/aZ,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/aZ,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/aZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/eX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/eX,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/eX,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/eX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/eZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/eZ,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/eZ,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/eZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_15_58_50/n4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_15_58_50/n4,segment_start,2.522
K0025,K0025/Scope_2025_09_05_15_58_50/n4,segment_stop,2.872
K0025,K0025/Scope_2025_09_05_15_58_50/n4,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19,Measurement_ID,5309
K0025,K0025/Scope_2025_09_05_16_01_19,Ra,2.536
K0025,K0025/Scope_2025_09_05_16_01_19,Rz,14.516
K0025,K0025/Scope_2025_09_05_16_01_19,T_error,-0.004
K0025,K0025/Scope_2025_09_05_16_01_19,T_length,153.053
K0025,K0025/Scope_2025_09_05_16_01_19,ap,0.5
K0025,K0025/Scope_2025_09_05_16_01_19,d0,34.022
K0025,K0025/Scope_2025_09_05_16_01_19,d0_nominal,34.0
K0025,K0025/Scope_2025_09_05_16_01_19,d1,33.004
K0025,K0025/Scope_2025_09_05_16_01_19,d1_nominal,33.0
K0025,K0025/Scope_2025_09_05_16_01_19,d_error,-4.0
K0025,K0025/Scope_2025_09_05_16_01_19,f,0.1
K0025,K0025/Scope_2025_09_05_16_01_19,num_segments,1
K0025,K0025/Scope_2025_09_05_16_01_19,re,0.8
K0025,K0025/Scope_2025_09_05_16_01_19,vc,100.0
K0025,K0025/Scope_2025_09_05_16_01_19/FX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/FX,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/FX,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/FX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/FY,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/FY,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/FY,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/FY,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/FZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/FZ,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/FZ,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/FZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/I4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/I4,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/I4,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/I4,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/IX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/IX,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/IX,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/IX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/IZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/IZ,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/IZ,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/IZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/M4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/M4,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/M4,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/M4,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/MX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/MX,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/MX,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/MX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/PosX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/PosX,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/PosX,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/PosX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/PosZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/PosZ,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/PosZ,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/PosZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/VelX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/VelX,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/VelX,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/VelX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/VelZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/VelZ,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/VelZ,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/VelZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/aX,sampling_rate,20000.0
K0025,K0025/Scope_2025_09_05_16_01_19/aX,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/aX,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/aX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/aY,sampling_rate,20000.0
K0025,K0025/Scope_2025_09_05_16_01_19/aY,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/aY,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/aY,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/aZ,sampling_rate,20000.0
K0025,K0025/Scope_2025_09_05_16_01_19/aZ,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/aZ,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/aZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/eX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/eX,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/eX,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/eX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/eZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/eZ,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/eZ,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/eZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_01_19/n4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_01_19/n4,segment_start,4.855
K0025,K0025/Scope_2025_09_05_16_01_19/n4,segment_stop,7.962
K0025,K0025/Scope_2025_09_05_16_01_19/n4,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35,Measurement_ID,5310
K0025,K0025/Scope_2025_09_05_16_03_35,Ra,2.245
K0025,K0025/Scope_2025_09_05_16_03_35,Rz,13.595
K0025,K0025/Scope_2025_09_05_16_03_35,T_error,-0.004
K0025,K0025/Scope_2025_09_05_16_03_35,T_length,153.053
K0025,K0025/Scope_2025_09_05_16_03_35,ap,0.5
K0025,K0025/Scope_2025_09_05_16_03_35,d0,33.004
K0025,K0025/Scope_2025_09_05_16_03_35,d0_nominal,33.0
K0025,K0025/Scope_2025_09_05_16_03_35,d1,32.004
K0025,K0025/Scope_2025_09_05_16_03_35,d1_nominal,32.0
K0025,K0025/Scope_2025_09_05_16_03_35,d_error,-4.0
K0025,K0025/Scope_2025_09_05_16_03_35,f,0.15
K0025,K0025/Scope_2025_09_05_16_03_35,num_segments,1
K0025,K0025/Scope_2025_09_05_16_03_35,re,0.8
K0025,K0025/Scope_2025_09_05_16_03_35,vc,100.0
K0025,K0025/Scope_2025_09_05_16_03_35/FX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/FX,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/FX,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/FX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/FY,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/FY,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/FY,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/FY,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/FZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/FZ,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/FZ,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/FZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/I4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/I4,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/I4,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/I4,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/IX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/IX,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/IX,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/IX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/IZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/IZ,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/IZ,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/IZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/M4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/M4,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/M4,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/M4,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/MX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/MX,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/MX,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/MX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/PosX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/PosX,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/PosX,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/PosX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/PosZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/PosZ,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/PosZ,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/PosZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/VelX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/VelX,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/VelX,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/VelX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/VelZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/VelZ,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/VelZ,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/VelZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/aX,sampling_rate,20000.0
K0025,K0025/Scope_2025_09_05_16_03_35/aX,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/aX,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/aX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/aY,sampling_rate,20000.0
K0025,K0025/Scope_2025_09_05_16_03_35/aY,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/aY,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/aY,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/aZ,sampling_rate,20000.0
K0025,K0025/Scope_2025_09_05_16_03_35/aZ,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/aZ,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/aZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/eX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/eX,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/eX,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/eX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/eZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/eZ,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/eZ,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/eZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_03_35/n4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_03_35/n4,segment_start,3.762
K0025,K0025/Scope_2025_09_05_16_03_35/n4,segment_stop,5.772
K0025,K0025/Scope_2025_09_05_16_03_35/n4,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52,Measurement_ID,5311
K0025,K0025/Scope_2025_09_05_16_05_52,Ra,2.249
K0025,K0025/Scope_2025_09_05_16_05_52,Rz,10.811
K0025,K0025/Scope_2025_09_05_16_05_52,T_error,-0.004
K0025,K0025/Scope_2025_09_05_16_05_52,T_length,153.053
K0025,K0025/Scope_2025_09_05_16_05_52,ap,0.5
K0025,K0025/Scope_2025_09_05_16_05_52,d0,32.004
K0025,K0025/Scope_2025_09_05_16_05_52,d0_nominal,32.0
K0025,K0025/Scope_2025_09_05_16_05_52,d1,31.014
K0025,K0025/Scope_2025_09_05_16_05_52,d1_nominal,31.0
K0025,K0025/Scope_2025_09_05_16_05_52,d_error,6.0
K0025,K0025/Scope_2025_09_05_16_05_52,f,0.2
K0025,K0025/Scope_2025_09_05_16_05_52,num_segments,1
K0025,K0025/Scope_2025_09_05_16_05_52,re,0.8
K0025,K0025/Scope_2025_09_05_16_05_52,vc,100.0
K0025,K0025/Scope_2025_09_05_16_05_52/FX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/FX,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/FX,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/FX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/FY,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/FY,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/FY,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/FY,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/FZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/FZ,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/FZ,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/FZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/I4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/I4,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/I4,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/I4,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/IX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/IX,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/IX,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/IX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/IZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/IZ,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/IZ,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/IZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/M4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/M4,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/M4,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/M4,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/MX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/MX,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/MX,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/MX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/PosX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/PosX,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/PosX,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/PosX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/PosZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/PosZ,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/PosZ,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/PosZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/VelX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/VelX,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/VelX,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/VelX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/VelZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/VelZ,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/VelZ,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/VelZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/aX,sampling_rate,20000.0
K0025,K0025/Scope_2025_09_05_16_05_52/aX,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/aX,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/aX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/aY,sampling_rate,20000.0
K0025,K0025/Scope_2025_09_05_16_05_52/aY,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/aY,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/aY,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/aZ,sampling_rate,20000.0
K0025,K0025/Scope_2025_09_05_16_05_52/aZ,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/aZ,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/aZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/eX,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/eX,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/eX,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/eX,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/eZ,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/eZ,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/eZ,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/eZ,signal_source,numerical_control
K0025,K0025/Scope_2025_09_05_16_05_52/n4,sampling_rate,1000.0
K0025,K0025/Scope_2025_09_05_16_05_52/n4,segment_start,3.223
K0025,K0025/Scope_2025_09_05_16_05_52/n4,segment_stop,4.682
K0025,K0025/Scope_2025_09_05_16_05_52/n4,signal_source,numerical_control
